Species;Event;Latitude;Longitude;Plot;DOY_day;Plant_h_cm;Biom_tot_g
A_elatius;ALB;48.3006;9.3546;AEG37;160;159.5;28.9
A_elatius;ALB;48.3006;9.3546;AEG37;160;165.5;45.24
A_elatius;ALB;48.3006;9.3546;AEG38;155;142.5;7.88
A_elatius;ALB;48.3006;9.3546;AEG38;160;159.5;21.36
A_elatius;ALB;48.3006;9.3546;AEG38;160;150;25.54
A_elatius;ALB;48.3006;9.3546;AEG38;160;140.5;9.4
A_elatius;ALB;48.3006;9.3546;AEG38;155;143.5;2.88
A_elatius;ALB;48.3006;9.3546;AEG38;151;134.5;24.44
A_elatius;ALB;48.3006;9.3546;AEG38;160;136;1.55
A_elatius;ALB;48.3006;9.3546;AEG38;155;139;3.28
A_elatius;ALB;48.3006;9.3546;AEG38;NA;128;6.91
A_elatius;ALB;48.3006;9.3546;AEG38;160;124.5;1.55
A_elatius;ALB;48.3006;9.3546;AEG39;158;152.5;53.98
A_elatius;ALB;48.3006;9.3546;AEG39;158;146;27.86
A_elatius;ALB;48.3006;9.3546;AEG39;160;145.5;3.13
A_elatius;ALB;48.3006;9.3546;AEG39;160;152;42.91
A_elatius;ALB;48.3006;9.3546;AEG39;155;169;20.02
A_elatius;ALB;48.3006;9.3546;AEG39;160;156.5;57.43
A_elatius;ALB;48.3006;9.3546;AEG39;158;167.5;10.57
A_elatius;ALB;48.3006;9.3546;AEG39;158;166.5;30.74
A_elatius;ALB;48.3006;9.3546;AEG39;165;134;1.95
A_elatius;ALB;48.3006;9.3546;AEG39;158;193;47.15
A_elatius;ALB;48.3006;9.3546;AEG41;NA;37.5;0.65
A_elatius;ALB;48.3006;9.3546;AEG41;158;161;24.6
A_elatius;ALB;48.3006;9.3546;AEG41;160;143.5;6.67
A_elatius;ALB;48.3006;9.3546;AEG41;160;153;15.69
A_elatius;ALB;48.3006;9.3546;AEG41;155;176;38.26
A_elatius;ALB;48.3006;9.3546;AEG41;158;177;23.38
A_elatius;ALB;48.3006;9.3546;AEG41;155;163;39.73
A_elatius;ALB;48.3006;9.3546;AEG41;158;170;35.5
A_elatius;ALB;48.3006;9.3546;AEG41;160;104.5;1.22
A_elatius;ALB;48.3006;9.3546;AEG41;160;136;8.92
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;31.6;0.224
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;18.8;0.16
B_hordaceus;SCH;53.0226;13.7838;SEG7;128;36.7;0.472
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;28.7;0.22
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;57.1;2.021
B_hordaceus;SCH;53.0226;13.7838;SEG7;138;27.5;0.12
B_hordaceus;SCH;53.0226;13.7838;SEG7;133;48.5;0.432
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;33.6;0.226
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;42.3;0.512
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;37.6;0.431
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;33.3;0.271
B_hordaceus;SCH;53.0226;13.7838;SEG7;133;35.9;0.22
B_hordaceus;SCH;53.0226;13.7838;SEG7;145;40.2;0.284
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;39;0.354
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;45.6;1.049
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;41.2;0.315
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;40.3;0.693
B_hordaceus;SCH;53.0226;13.7838;SEG7;135;48.7;0.594
B_hordaceus;SCH;53.0226;13.7838;SEG7;131;18.5;0.126
B_hordaceus;SCH;53.0226;13.7838;SEG7;128;35.8;0.208
B_hordaceus;SCH;53.0226;13.7838;SEG14;NA;25.3;0.163
B_hordaceus;SCH;53.0226;13.7838;SEG14;133;24.9;0.341
B_hordaceus;SCH;53.0226;13.7838;SEG14;133;33.9;0.211
B_hordaceus;SCH;53.0226;13.7838;SEG14;133;34.9;0.228
B_hordaceus;SCH;53.0226;13.7838;SEG14;NA;36.3;0.253
B_hordaceus;SCH;53.0226;13.7838;SEG14;NA;35.5;0.179
B_hordaceus;SCH;53.0226;13.7838;SEG14;128;36.1;0.336
B_hordaceus;SCH;53.0226;13.7838;SEG14;NA;37.9;0.231
B_hordaceus;SCH;53.0226;13.7838;SEG14;131;41.7;0.305
B_hordaceus;SCH;53.0226;13.7838;SEG14;NA;26.4;0.165
B_hordaceus;SCH;53.0226;13.7838;SEG20;152;47.5;0.428
B_hordaceus;SCH;53.0226;13.7838;SEG20;NA;37.8;0.264
B_hordaceus;SCH;53.0226;13.7838;SEG20;152;45.7;1.049
B_hordaceus;SCH;53.0226;13.7838;SEG20;154;36.9;0.223
B_hordaceus;SCH;53.0226;13.7838;SEG20;140;42.1;0.557
B_hordaceus;SCH;53.0226;13.7838;SEG20;147;38.3;0.603
B_hordaceus;SCH;53.0226;13.7838;SEG20;159;50.1;0.447
B_hordaceus;SCH;53.0226;13.7838;SEG20;142;50;0.542
B_hordaceus;SCH;53.0226;13.7838;SEG20;159;43.3;0.246
B_hordaceus;SCH;53.0226;13.7838;SEG20;161;41;0.41
B_hordaceus;SCH;53.0226;13.7838;SEG21;138;37.1;0.209
B_hordaceus;SCH;53.0226;13.7838;SEG21;159;49.1;1.414
B_hordaceus;SCH;53.0226;13.7838;SEG21;175;63;4.1
B_hordaceus;SCH;53.0226;13.7838;SEG21;147;53.6;1.049
B_hordaceus;SCH;53.0226;13.7838;SEG21;154;37.2;0.359
B_hordaceus;SCH;53.0226;13.7838;SEG21;166;53.8;0.636
B_hordaceus;SCH;53.0226;13.7838;SEG21;138;41.6;0.309
B_hordaceus;SCH;53.0226;13.7838;SEG21;166;37.3;0.315
B_hordaceus;SCH;53.0226;13.7838;SEG21;NA;24.6;0.171
B_hordaceus;SCH;53.0226;13.7838;SEG21;163;45.6;0.514
B_hordaceus;SCH;53.0226;13.7838;SEG22;NA;38.5;0.19
B_hordaceus;SCH;53.0226;13.7838;SEG22;131;36.8;0.333
B_hordaceus;SCH;53.0226;13.7838;SEG22;128;35.4;0.323
B_hordaceus;SCH;53.0226;13.7838;SEG22;NA;39;0.391
B_hordaceus;SCH;53.0226;13.7838;SEG22;135;37.1;0.22
B_hordaceus;SCH;53.0226;13.7838;SEG22;128;30.1;0.259
B_hordaceus;SCH;53.0226;13.7838;SEG22;NA;41.3;0.461
B_hordaceus;SCH;53.0226;13.7838;SEG22;131;27.5;0.238
B_hordaceus;SCH;53.0226;13.7838;SEG22;NA;31.8;0.14
B_hordaceus;SCH;53.0226;13.7838;SEG22;133;33.4;0.236
B_hordaceus;SCH;53.0226;13.7838;SEG27;138;35.9;0.278
B_hordaceus;SCH;53.0226;13.7838;SEG27;NA;52.6;0.413
B_hordaceus;SCH;53.0226;13.7838;SEG27;135;39.6;0.717
B_hordaceus;SCH;53.0226;13.7838;SEG27;138;48.1;0.79
B_hordaceus;SCH;53.0226;13.7838;SEG27;133;41.1;0.189
B_hordaceus;SCH;53.0226;13.7838;SEG27;135;27;0.096
B_hordaceus;SCH;53.0226;13.7838;SEG27;138;58.1;1.922
B_hordaceus;SCH;53.0226;13.7838;SEG33;NA;43.2;0.307
B_hordaceus;SCH;53.0226;13.7838;SEG33;NA;31.6;0.182
B_hordaceus;SCH;53.0226;13.7838;SEG33;135;33.3;0.241
B_hordaceus;SCH;53.0226;13.7838;SEG33;135;40.5;0.258
B_hordaceus;SCH;53.0226;13.7838;SEG33;133;30.7;0.292
B_hordaceus;SCH;53.0226;13.7838;SEG33;135;36.2;0.345
B_hordaceus;SCH;53.0226;13.7838;SEG33;135;34.5;0.226
B_hordaceus;SCH;53.0226;13.7838;SEG33;133;31.9;0.149
B_hordaceus;SCH;53.0226;13.7838;SEG33;135;32.4;0.22
B_hordaceus;SCH;53.0226;13.7838;SEG33;NA;46.4;0.476
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;41.2;0.31
B_hordaceus;SCH;53.0226;13.7838;SEG35;138;37.4;0.566
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;35.6;0.287
B_hordaceus;SCH;53.0226;13.7838;SEG35;138;34.9;0.611
B_hordaceus;SCH;53.0226;13.7838;SEG35;135;25.3;0.23
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;38.2;0.674
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;24.8;0.188
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;30.7;0.25
B_hordaceus;SCH;53.0226;13.7838;SEG35;135;34;0.819
B_hordaceus;SCH;53.0226;13.7838;SEG35;NA;39.1;0.248
B_hordaceus;SCH;53.0226;13.7838;SEG37;154;44.2;0.282
B_hordaceus;SCH;53.0226;13.7838;SEG37;147;38.1;0.366
B_hordaceus;SCH;53.0226;13.7838;SEG37;147;41.5;0.383
B_hordaceus;SCH;53.0226;13.7838;SEG37;NA;24.7;0.283
B_hordaceus;SCH;53.0226;13.7838;SEG37;154;35.4;0.247
B_hordaceus;SCH;53.0226;13.7838;SEG37;138;28.9;0.296
B_hordaceus;SCH;53.0226;13.7838;SEG37;NA;27.7;0.209
B_hordaceus;SCH;53.0226;13.7838;SEG37;154;42.8;0.355
B_hordaceus;SCH;53.0226;13.7838;SEG37;145;34.8;1.377
B_hordaceus;SCH;53.0226;13.7838;SEG37;142;34.6;0.312
B_hordaceus;SCH;53.0226;13.7838;SEG40;138;38.8;0.358
B_hordaceus;SCH;53.0226;13.7838;SEG40;149;55.2;0.334
B_hordaceus;SCH;53.0226;13.7838;SEG40;133;20.1;0.146
B_hordaceus;SCH;53.0226;13.7838;SEG40;138;45;0.315
B_hordaceus;SCH;53.0226;13.7838;SEG40;149;48.2;0.393
B_hordaceus;SCH;53.0226;13.7838;SEG40;142;44.6;0.39
B_hordaceus;SCH;53.0226;13.7838;SEG40;154;53.8;0.944
B_hordaceus;SCH;53.0226;13.7838;SEG40;147;31.6;0.286
B_hordaceus;SCH;53.0226;13.7838;SEG40;154;34.7;0.264
B_hordaceus;SCH;53.0226;13.7838;SEG40;138;33.2;0.599
B_hordaceus;SCH;53.0226;13.7838;SEG42;154;47;0.365
B_hordaceus;SCH;53.0226;13.7838;SEG42;159;53;0.429
B_hordaceus;SCH;53.0226;13.7838;SEG42;159;40.1;0.296
B_hordaceus;SCH;53.0226;13.7838;SEG42;NA;34.1;0.592
B_hordaceus;SCH;53.0226;13.7838;SEG42;161;20.9;0.099
B_hordaceus;SCH;53.0226;13.7838;SEG42;161;35.6;0.362
B_hordaceus;SCH;53.0226;13.7838;SEG42;161;50.9;0.503
B_hordaceus;SCH;53.0226;13.7838;SEG42;159;40.7;0.276
B_hordaceus;SCH;53.0226;13.7838;SEG42;154;23.3;0.103
B_hordaceus;SCH;53.0226;13.7838;SEG42;163;60;0.435
B_hordaceus;SCH;53.0226;13.7838;SEG43;145;40.5;0.608
B_hordaceus;SCH;53.0226;13.7838;SEG43;142;20.2;0.457
B_hordaceus;SCH;53.0226;13.7838;SEG43;145;34.5;0.306
B_hordaceus;SCH;53.0226;13.7838;SEG43;159;51.6;1.165
B_hordaceus;SCH;53.0226;13.7838;SEG43;NA;23.4;0.227
B_hordaceus;SCH;53.0226;13.7838;SEG43;NA;20.8;0.132
B_hordaceus;SCH;53.0226;13.7838;SEG43;166;45.6;0.372
B_hordaceus;SCH;53.0226;13.7838;SEG43;145;31.3;0.281
B_hordaceus;SCH;53.0226;13.7838;SEG43;142;26.7;0.208
B_hordaceus;SCH;53.0226;13.7838;SEG43;NA;31.4;0.191
B_hordaceus;SCH;53.0226;13.7838;SEG45;152;43;1.843
B_hordaceus;SCH;53.0226;13.7838;SEG45;159;50.5;0.428
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;45.3;0.432
B_hordaceus;SCH;53.0226;13.7838;SEG45;152;44.7;0.341
B_hordaceus;SCH;53.0226;13.7838;SEG45;159;44.2;0.614
B_hordaceus;SCH;53.0226;13.7838;SEG45;152;41.5;1.023
B_hordaceus;SCH;53.0226;13.7838;SEG45;161;48.6;0.414
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;40.6;0.289
B_hordaceus;SCH;53.0226;13.7838;SEG45;145;38.5;0.311
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;44.1;0.416
B_hordaceus;SCH;53.0226;13.7838;SEG45;152;40;0.641
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;39.8;0.311
B_hordaceus;SCH;53.0226;13.7838;SEG45;161;41.2;1.273
B_hordaceus;SCH;53.0226;13.7838;SEG45;152;39.4;0.335
B_hordaceus;SCH;53.0226;13.7838;SEG45;159;43.3;0.329
B_hordaceus;SCH;53.0226;13.7838;SEG45;156;43;0.368
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;44.3;0.407
B_hordaceus;SCH;53.0226;13.7838;SEG45;159;46.7;0.514
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;43.5;0.298
B_hordaceus;SCH;53.0226;13.7838;SEG45;154;43.9;0.5
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;29.3;0.168
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;34.5;0.338
B_hordaceus;SCH;53.0226;13.7838;SEG46;152;36.3;0.267
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;39.5;0.303
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;26.2;0.217
B_hordaceus;SCH;53.0226;13.7838;SEG46;145;48.9;0.609
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;23.7;0.089
B_hordaceus;SCH;53.0226;13.7838;SEG46;142;46.7;0.713
B_hordaceus;SCH;53.0226;13.7838;SEG46;142;55.1;1.457
B_hordaceus;SCH;53.0226;13.7838;SEG46;NA;32.7;0.169
B_hordaceus;SCH;53.0226;13.7838;SEG47;NA;34.1;0.87
B_hordaceus;SCH;53.0226;13.7838;SEG47;131;33.6;0.256
B_hordaceus;SCH;53.0226;13.7838;SEG47;133;25.5;0.141
B_hordaceus;SCH;53.0226;13.7838;SEG47;NA;23.8;0.159
B_hordaceus;SCH;53.0226;13.7838;SEG47;138;28.2;0.276
B_hordaceus;SCH;53.0226;13.7838;SEG47;NA;35.6;0.283
B_hordaceus;SCH;53.0226;13.7838;SEG47;NA;18.1;0.147
B_hordaceus;SCH;53.0226;13.7838;SEG47;147;46.2;0.413
B_hordaceus;SCH;53.0226;13.7838;SEG47;133;36.7;0.321
B_hordaceus;SCH;53.0226;13.7838;SEG47;NA;31.9;0.321
B_hordaceus;SCH;53.0226;13.7838;SEG48;168;51.4;2.885
B_hordaceus;SCH;53.0226;13.7838;SEG48;154;46.7;0.803
B_hordaceus;SCH;53.0226;13.7838;SEG48;166;51.1;1.516
B_hordaceus;SCH;53.0226;13.7838;SEG48;163;42.6;0.575
B_hordaceus;SCH;53.0226;13.7838;SEG48;161;45.4;0.601
B_hordaceus;SCH;53.0226;13.7838;SEG48;154;43.2;0.664
B_hordaceus;SCH;53.0226;13.7838;SEG48;159;49.5;0.397
B_hordaceus;SCH;53.0226;13.7838;SEG48;154;52.4;0.449
B_hordaceus;SCH;53.0226;13.7838;SEG48;154;40.6;0.251
B_hordaceus;SCH;53.0226;13.7838;SEG48;147;37.4;0.366
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;20.2;0.213
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;33.4;0.478
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;23.4;0.191
B_hordaceus;SCH;53.0226;13.7838;SEG49;182;77.5;2.465
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;36.2;0.475
B_hordaceus;SCH;53.0226;13.7838;SEG49;173;51;0.508
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;28;0.302
B_hordaceus;SCH;53.0226;13.7838;SEG49;163;44.7;0.312
B_hordaceus;SCH;53.0226;13.7838;SEG49;NA;23.3;0.081
B_hordaceus;SCH;53.0226;13.7838;SEG50;161;53.6;0.62
B_hordaceus;SCH;53.0226;13.7838;SEG50;145;39;0.307
B_hordaceus;SCH;53.0226;13.7838;SEG50;149;38.3;0.766
B_hordaceus;SCH;53.0226;13.7838;SEG50;156;53;0.398
B_hordaceus;SCH;53.0226;13.7838;SEG50;152;39.5;0.45
B_hordaceus;SCH;53.0226;13.7838;SEG50;161;52.5;0.453
B_hordaceus;SCH;53.0226;13.7838;SEG50;159;41.4;1.096
B_hordaceus;SCH;53.0226;13.7838;SEG50;166;46;0.335
B_hordaceus;SCH;53.0226;13.7838;SEG50;154;42.5;0.497
B_hordaceus;SCH;53.0226;13.7838;SEG50;154;60.4;0.808
B_hordaceus;SCH;53.0226;13.7838;SEG50;159;42.8;0.343
B_hordaceus;SCH;53.0226;13.7838;SEG50;154;48.9;0.921
B_hordaceus;SCH;53.0226;13.7838;SEG50;161;52.3;0.35
B_hordaceus;SCH;53.0226;13.7838;SEG50;159;37.9;0.242
B_hordaceus;SCH;53.0226;13.7838;SEG50;145;39.1;0.395
B_hordaceus;SCH;53.0226;13.7838;SEG50;163;43;0.446
B_hordaceus;SCH;53.0226;13.7838;SEG50;161;64;1.53
B_hordaceus;SCH;53.0226;13.7838;SEG50;142;32.5;0.252
B_hordaceus;SCH;53.0226;13.7838;SEG50;149;34.1;0.235
B_hordaceus;SCH;53.0226;13.7838;SEG50;161;41.5;0.396
B_hordaceus;HAI;51.1025;10.3822;HEG1;166;47.1;0.326
B_hordaceus;HAI;51.1025;10.3822;HEG1;NA;33;0.139
B_hordaceus;HAI;51.1025;10.3822;HEG1;NA;40.1;0.597
B_hordaceus;HAI;51.1025;10.3822;HEG1;135;30.1;0.168
B_hordaceus;HAI;51.1025;10.3822;HEG1;133;29;0.215
B_hordaceus;HAI;51.1025;10.3822;HEG1;133;41.6;0.607
B_hordaceus;HAI;51.1025;10.3822;HEG1;131;29.2;0.191
B_hordaceus;HAI;51.1025;10.3822;HEG1;131;31.1;0.18
B_hordaceus;HAI;51.1025;10.3822;HEG1;131;36.1;0.166
B_hordaceus;HAI;51.1025;10.3822;HEG1;160;26.1;1.141
B_hordaceus;HAI;51.1025;10.3822;HEG6;133;40.5;0.237
B_hordaceus;HAI;51.1025;10.3822;HEG6;NA;39.6;0.281
B_hordaceus;HAI;51.1025;10.3822;HEG6;131;44.6;0.686
B_hordaceus;HAI;51.1025;10.3822;HEG6;131;22.7;0.175
B_hordaceus;HAI;51.1025;10.3822;HEG6;NA;45.6;0.469
B_hordaceus;HAI;51.1025;10.3822;HEG6;131;39.3;0.198
B_hordaceus;HAI;51.1025;10.3822;HEG6;135;36.2;0.177
B_hordaceus;HAI;51.1025;10.3822;HEG6;NA;51;0.365
B_hordaceus;HAI;51.1025;10.3822;HEG6;146;41;0.389
B_hordaceus;HAI;51.1025;10.3822;HEG6;147;37.4;0.316
B_hordaceus;HAI;51.1025;10.3822;HEG7;138;41;0.369
B_hordaceus;HAI;51.1025;10.3822;HEG7;140;34;0.2
B_hordaceus;HAI;51.1025;10.3822;HEG7;171;39.6;0.249
B_hordaceus;HAI;51.1025;10.3822;HEG7;158;57.9;3.687
B_hordaceus;HAI;51.1025;10.3822;HEG7;152;54.7;0.564
B_hordaceus;HAI;51.1025;10.3822;HEG7;149;53.3;0.642
B_hordaceus;HAI;51.1025;10.3822;HEG7;140;49.2;0.287
B_hordaceus;HAI;51.1025;10.3822;HEG7;159;42.1;0.302
B_hordaceus;HAI;51.1025;10.3822;HEG7;140;38.5;0.559
B_hordaceus;HAI;51.1025;10.3822;HEG7;140;44.5;0.513
B_hordaceus;HAI;51.1025;10.3822;HEG8;168;47;0.31
B_hordaceus;HAI;51.1025;10.3822;HEG8;180;34.8;0.74
B_hordaceus;HAI;51.1025;10.3822;HEG8;173;40;0.335
B_hordaceus;HAI;51.1025;10.3822;HEG8;187;53.5;1.439
B_hordaceus;HAI;51.1025;10.3822;HEG8;187;47.5;0.777
B_hordaceus;HAI;51.1025;10.3822;HEG8;196;11.4;0.206
B_hordaceus;HAI;51.1025;10.3822;HEG8;205;38.3;1.677
B_hordaceus;HAI;51.1025;10.3822;HEG8;NA;45.1;3.312
B_hordaceus;HAI;51.1025;10.3822;HEG8;168;41;1.049
B_hordaceus;HAI;51.1025;10.3822;HEG8;170;48.1;0.694
B_hordaceus;HAI;51.1025;10.3822;HEG8;157;47.5;0.57
B_hordaceus;HAI;51.1025;10.3822;HEG8;189;43.1;0.455
B_hordaceus;HAI;51.1025;10.3822;HEG8;187;50;1.187
B_hordaceus;HAI;51.1025;10.3822;HEG8;175;53.2;1.128
B_hordaceus;HAI;51.1025;10.3822;HEG8;173;35;0.774
B_hordaceus;HAI;51.1025;10.3822;HEG8;194;36;0.6
B_hordaceus;HAI;51.1025;10.3822;HEG8;133;38.3;0.255
B_hordaceus;HAI;51.1025;10.3822;HEG8;175;49.8;0.542
B_hordaceus;HAI;51.1025;10.3822;HEG8;NA;33.7;3
B_hordaceus;HAI;51.1025;10.3822;HEG8;154;17.5;0.182
B_hordaceus;HAI;51.1025;10.3822;HEG11;133;18.9;0.136
B_hordaceus;HAI;51.1025;10.3822;HEG11;135;36;0.217
B_hordaceus;HAI;51.1025;10.3822;HEG11;131;40.4;0.358
B_hordaceus;HAI;51.1025;10.3822;HEG11;145;42.3;0.8
B_hordaceus;HAI;51.1025;10.3822;HEG11;135;49.1;0.384
B_hordaceus;HAI;51.1025;10.3822;HEG11;NA;44.2;0.429
B_hordaceus;HAI;51.1025;10.3822;HEG11;NA;26.8;0.753
B_hordaceus;HAI;51.1025;10.3822;HEG11;138;35.4;0.81
B_hordaceus;HAI;51.1025;10.3822;HEG11;152;49.8;0.526
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;35.5;0.326
B_hordaceus;HAI;51.1025;10.3822;HEG12;135;37.4;0.411
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;31.2;0.277
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;29.2;0.16
B_hordaceus;HAI;51.1025;10.3822;HEG12;140;30;0.192
B_hordaceus;HAI;51.1025;10.3822;HEG12;142;42.3;0.754
B_hordaceus;HAI;51.1025;10.3822;HEG12;140;40.1;0.428
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;34.6;0.292
B_hordaceus;HAI;51.1025;10.3822;HEG12;133;32.1;0.161
B_hordaceus;HAI;51.1025;10.3822;HEG12;140;26.1;0.153
B_hordaceus;HAI;51.1025;10.3822;HEG12;140;30.4;0.205
B_hordaceus;HAI;51.1025;10.3822;HEG12;133;27.6;0.234
B_hordaceus;HAI;51.1025;10.3822;HEG12;135;30.2;0.191
B_hordaceus;HAI;51.1025;10.3822;HEG12;147;42.2;0.514
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;42.5;0.409
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;33.3;0.195
B_hordaceus;HAI;51.1025;10.3822;HEG12;NA;26.8;0.215
B_hordaceus;HAI;51.1025;10.3822;HEG12;133;37.3;0.32
B_hordaceus;HAI;51.1025;10.3822;HEG12;138;23.4;0.164
B_hordaceus;HAI;51.1025;10.3822;HEG12;145;45.2;0.372
B_hordaceus;HAI;51.1025;10.3822;HEG14;142;42;0.824
B_hordaceus;HAI;51.1025;10.3822;HEG14;138;27.1;0.278
B_hordaceus;HAI;51.1025;10.3822;HEG14;NA;24.7;0.207
B_hordaceus;HAI;51.1025;10.3822;HEG14;138;39.4;0.376
B_hordaceus;HAI;51.1025;10.3822;HEG14;138;38.5;0.329
B_hordaceus;HAI;51.1025;10.3822;HEG14;138;33.7;0.37
B_hordaceus;HAI;51.1025;10.3822;HEG14;138;38.7;0.362
B_hordaceus;HAI;51.1025;10.3822;HEG14;145;55.3;1.06
B_hordaceus;HAI;51.1025;10.3822;HEG14;142;36.4;0.302
B_hordaceus;HAI;51.1025;10.3822;HEG14;140;43.6;0.439
B_hordaceus;HAI;51.1025;10.3822;HEG16;149;48.3;0.533
B_hordaceus;HAI;51.1025;10.3822;HEG16;NA;42.2;0.293
B_hordaceus;HAI;51.1025;10.3822;HEG16;NA;38.4;0.649
B_hordaceus;HAI;51.1025;10.3822;HEG16;173;49.3;0.691
B_hordaceus;HAI;51.1025;10.3822;HEG16;152;51;1.039
B_hordaceus;HAI;51.1025;10.3822;HEG16;163;56.7;1.66
B_hordaceus;HAI;51.1025;10.3822;HEG16;146;46;0.381
B_hordaceus;HAI;51.1025;10.3822;HEG21;NA;50.4;0.563
B_hordaceus;HAI;51.1025;10.3822;HEG21;145;41.5;0.276
B_hordaceus;HAI;51.1025;10.3822;HEG21;NA;19.2;0.146
B_hordaceus;HAI;51.1025;10.3822;HEG21;175;61;4.242
B_hordaceus;HAI;51.1025;10.3822;HEG21;180;52.4;2.435
B_hordaceus;HAI;51.1025;10.3822;HEG21;162;40.3;0.286
B_hordaceus;HAI;51.1025;10.3822;HEG21;145;35.5;0.358
B_hordaceus;HAI;51.1025;10.3822;HEG21;149;47.5;1.989
B_hordaceus;HAI;51.1025;10.3822;HEG21;149;43;0.713
B_hordaceus;HAI;51.1025;10.3822;HEG21;159;45.5;0.401
B_hordaceus;HAI;51.1025;10.3822;HEG30;NA;39.5;0.511
B_hordaceus;HAI;51.1025;10.3822;HEG30;NA;41.4;0.536
B_hordaceus;HAI;51.1025;10.3822;HEG30;170;44.2;0.31
B_hordaceus;HAI;51.1025;10.3822;HEG30;NA;6.2;0.284
B_hordaceus;HAI;51.1025;10.3822;HEG32;131;28.1;0.195
B_hordaceus;HAI;51.1025;10.3822;HEG32;NA;32.2;0.249
B_hordaceus;HAI;51.1025;10.3822;HEG32;NA;32.1;0.35
B_hordaceus;HAI;51.1025;10.3822;HEG32;NA;37.4;0.323
B_hordaceus;HAI;51.1025;10.3822;HEG32;133;37.5;0.218
B_hordaceus;HAI;51.1025;10.3822;HEG32;NA;35;0.25
B_hordaceus;HAI;51.1025;10.3822;HEG32;NA;27.9;0.208
B_hordaceus;HAI;51.1025;10.3822;HEG32;131;37.7;0.266
B_hordaceus;HAI;51.1025;10.3822;HEG32;135;41;0.399
B_hordaceus;HAI;51.1025;10.3822;HEG32;133;43.4;0.283
B_hordaceus;HAI;51.1025;10.3822;HEG34;145;43.5;0.368
B_hordaceus;HAI;51.1025;10.3822;HEG34;152;46.7;0.882
B_hordaceus;HAI;51.1025;10.3822;HEG34;149;48.2;0.579
B_hordaceus;HAI;51.1025;10.3822;HEG34;149;41.2;0.383
B_hordaceus;HAI;51.1025;10.3822;HEG34;145;37.2;0.34
B_hordaceus;HAI;51.1025;10.3822;HEG34;NA;35.7;0.523
B_hordaceus;HAI;51.1025;10.3822;HEG34;147;48.3;0.478
B_hordaceus;HAI;51.1025;10.3822;HEG34;147;58.4;0.717
B_hordaceus;HAI;51.1025;10.3822;HEG34;147;54.1;0.991
B_hordaceus;HAI;51.1025;10.3822;HEG34;147;34.2;0.245
B_hordaceus;HAI;51.1025;10.3822;HEG35;NA;43;0.451
B_hordaceus;HAI;51.1025;10.3822;HEG35;NA;25.8;0.131
B_hordaceus;HAI;51.1025;10.3822;HEG35;138;27.5;0.199
B_hordaceus;HAI;51.1025;10.3822;HEG35;NA;64.2;2.206
B_hordaceus;HAI;51.1025;10.3822;HEG35;131;23;0.14
B_hordaceus;HAI;51.1025;10.3822;HEG35;133;24;0.163
B_hordaceus;HAI;51.1025;10.3822;HEG35;131;41.1;0.266
B_hordaceus;HAI;51.1025;10.3822;HEG35;131;23.5;0.241
B_hordaceus;HAI;51.1025;10.3822;HEG35;133;36.8;0.299
B_hordaceus;HAI;51.1025;10.3822;HEG35;133;32.5;0.32
B_hordaceus;HAI;51.1025;10.3822;HEG37;175;55;1.625
B_hordaceus;HAI;51.1025;10.3822;HEG37;147;40.2;0.307
